Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"9,954",146.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,273",155.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,385",162.3
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,302",166
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,607",176.5
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,966",189.8
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,539",190
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,887",202.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,852",207.9
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,588",207.3
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,584",214
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,"10,800",223.1
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,090",223.7
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,938",223.2
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,581",217.5
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,377",214.1
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,407",218.6
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,168",213.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,274",222.5
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,295",226.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,516",236.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,214",230.1
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,431",240.5
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,575",250.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,534",252.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"7,786",262.5
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,330",282.8
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,263",281.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,278",283.8
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,"8,315",287.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"61,573",143.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"61,289",145.6
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"58,189",142.2
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"60,299",151.8
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"59,371",153.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"59,772",159
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"58,641",161.9
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"59,206",166.9
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"60,709",176.2
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"61,690",183.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"64,871",198.8
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"64,916",203
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"64,999",209
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"68,864",225.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"68,797",230.4
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"68,234",233.6
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"68,426",239.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,"71,930",257.3
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"7,277",129.8
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"7,009",128.4
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,900",130.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,456",125.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,311",127.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,177",129.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,038",132.8
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,093",136.5
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,118",142.5
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,106",147
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,124",152.7
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,307",164.8
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,079",163.6
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,499",180.3
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,425",182.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,293",183.3
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,184",185.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,"6,420",196.3
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,051",144.3
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,205",147.8
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,018",145.6
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,090",148.9
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,282",155.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,206",155.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,127",155.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,105",157.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,355",165.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,289",167.4
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,490",174.7
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,650",180.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"7,868",189.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"8,389",204.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"8,815",219.3
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"8,582",218
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"8,993",232.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,"9,127",238.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,974",163.2
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,940",165.2
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,921",168.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,861",168
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,790",168.8
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,809",175.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,776",175.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,796",182.3
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,777",184.3
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,914",205.1
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,866",206
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,031",232.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,015",238.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,027",247.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,918",239.9
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,033",261.2
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"1,983",262.5
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,"2,011",269.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,375",211.7
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,217",187.6
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,324",207.8
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,340",213.5
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,298",213
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,171",194.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,306",222.4
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,288",224.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,389",244.3
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,434",253.6
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,566",280.9
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,518",270.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,544",276.4
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,630",291.9
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,666",296.6
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,761",312.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,756",310.6
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,"1,652",296.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"45,659",146.2
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"45,441",149.8
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"44,511",151.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"42,656",149.8
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"42,125",153
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"40,919",153.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"41,737",162.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"41,274",163.8
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"42,067",170.8
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"42,254",175.8
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"44,305",187.9
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"46,279",200
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"47,160",208.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"48,141",217.3
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"49,235",226.1
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"50,629",236
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"50,336",238.6
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,"51,434",247.7
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"18,143",179
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,769",180.2
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,107",179.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,550",178.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"15,825",177.6
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"15,773",182.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"15,987",192.6
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,165",198.5
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"15,721",199.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,184",212
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,478",222.2
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,781",236
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"16,557",240.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,188",255.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,529",265.8
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,478",271.4
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,406",276
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,"17,597",282.8
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,488",127
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,605",135.6
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,528",136.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,521",139
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,430",135.2
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,312",132.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,239",134.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,363",146.6
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,313",147.7
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,227",146.7
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,244",151.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,319",160.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,457",176.6
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,461",182.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,512",191.8
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,310",181.7
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,390",195
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,"2,410",201.7
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,969",160
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,825",156.4
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,676",152.8
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,495",145.4
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,515",150.9
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,522",155.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,495",159.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,398",155.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,330",157.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,433",167.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,399",171.3
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,450",182.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,450",188.6
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,566",202.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,532",205.2
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,489",207
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,519",215.2
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,"2,532",220.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"25,013",165.7
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"25,652",171.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"25,024",169.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"24,839",170.9
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"24,667",172.7
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"24,987",178.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"24,959",181.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"24,931",184
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"26,078",195.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"25,813",196
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"27,007",208.5
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"28,226",220.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"28,284",224.3
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"29,816",239.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"30,821",250.2
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"30,990",253.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"31,844",263.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,"33,387",279.1
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,952",180.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,948",182.3
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,764",182.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,773",186.2
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,675",188.4
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,372",187.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,388",191.8
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,509",196.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,663",201.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"13,682",205.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"14,375",220.8
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"14,542",227.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"14,636",233.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"15,467",249.4
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"15,321",250.9
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"15,682",259.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"16,210",272.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,"16,661",282.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,937",162.8
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,813",160.9
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,615",157.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,995",168.9
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,005",170.4
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,736",166
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,880",173.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,938",176.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,284",185.5
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"6,880",177.2
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,172",187.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,437",196.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,299",195
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"7,840",210.9
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"8,181",221.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"8,250",225.1
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"8,559",236.1
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,"8,699",240.3
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,672",159.2
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,624",158.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,479",157.4
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,364",156.1
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,366",158.2
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,327",158.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,433",164.9
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,294",163
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,643",175.4
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,749",180.8
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,849",186.3
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"5,960",192.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,048",198.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,491",214.7
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,680",223.2
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,716",225.6
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,931",234.2
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,"6,975",237
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,519",203
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,077",197.8
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,013",200.5
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"9,971",203.4
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,024",208.2
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"9,905",210
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"9,662",210.1
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"9,728",214.3
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,061",225.5
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"9,916",227
